order_id,order_date,product_id,product_name,category,channel,units,base_price,discount_pct,final_price,revenue,cogs,profit,profit_margin_pct
O006097,2024-05-02,P020,Product 20,Beauty,Facebook,1,190.54,0.104,170.82,170.82,66.69,104.13,0.61
O006098,2025-03-04,P045,Product 45,Beauty,Facebook,1,36.44,0.119,32.08,32.08,12.75,19.33,0.603
O006099,2024-04-04,P050,Product 50,Supplements,Referral,1,37.12,0.091,33.76,33.76,16.71,17.05,0.505
O006100,2025-04-08,P013,Product 13,Supplements,Organic,1,128.19,0.211,101.15,101.15,57.69,43.47,0.43
O006101,2024-05-09,P020,Product 20,Beauty,Facebook,2,190.54,0.08,175.25,350.5,133.38,217.12,0.619
O006102,2024-07-03,P048,Product 48,Accessories,Facebook,2,149.98,0.122,118.53,237.05,80.99,156.07,0.658
O006103,2025-03-14,P023,Product 23,Accessories,Email,3,57.72,0.086,52.74,158.23,51.94,106.29,0.672
O006104,2024-01-26,P038,Product 38,Electronics,Organic,4,69.81,0.161,58.57,234.29,209.43,24.86,0.106
O006105,2025-03-26,P050,Product 50,Supplements,Facebook,2,37.12,0.291,26.3,52.61,33.41,19.2,0.365
O006106,2025-06-27,P024,Product 24,Home,Google,2,96.43,0.252,64.89,129.78,95.46,34.32,0.264
O006107,2024-11-06,P046,Product 46,Electronics,Facebook,1,130.31,0.287,120.87,120.87,127.05,-6.18,-0.051
O006108,2025-02-15,P031,Product 31,Beauty,Organic,1,98.2,0.074,90.9,90.9,34.37,56.53,0.622
O006109,2025-04-19,P013,Product 13,Supplements,Email,1,128.19,0.275,92.97,92.97,57.69,35.28,0.38
O006110,2024-09-30,P031,Product 31,Beauty,Google,1,98.2,0.102,88.16,88.16,34.37,53.79,0.61
O006111,2025-06-15,P019,Product 19,Accessories,Facebook,2,98.34,0.138,76.33,152.66,53.1,99.55,0.652
O006112,2024-09-17,P028,Product 28,Home,Facebook,1,72.67,0.468,38.66,38.66,39.97,-1.31,-0.034
O006113,2025-01-29,P031,Product 31,Beauty,Referral,3,98.2,0.095,88.88,266.65,103.11,163.53,0.613
O006114,2024-04-05,P046,Product 46,Electronics,Facebook,1,130.31,0.251,97.67,97.67,97.73,-0.07,-0.001
O006115,2025-06-24,P020,Product 20,Beauty,Email,1,190.54,0.152,145.48,145.48,60.02,85.46,0.587
O006116,2025-06-03,P004,Product 4,Supplements,Referral,1,33.5,0.308,20.87,20.87,13.57,7.3,0.35
O006117,2024-12-17,P045,Product 45,Beauty,Referral,1,36.44,0.156,39.96,39.96,16.58,23.38,0.585
O006118,2024-01-23,P025,Product 25,Home,Facebook,1,106.61,0.371,67.1,67.1,58.63,8.46,0.126
O006119,2024-07-09,P014,Product 14,Beauty,Organic,2,23.63,0.096,19.24,38.47,14.89,23.59,0.613
O006120,2024-04-20,P016,Product 16,Supplements,Facebook,2,85.76,0.212,67.61,135.23,77.18,58.05,0.429
O006121,2024-12-04,P029,Product 29,Beauty,Organic,2,120.02,0.273,113.46,226.93,109.22,117.71,0.519
O006122,2024-09-08,P020,Product 20,Beauty,Google,1,190.54,0.226,147.42,147.42,66.69,80.73,0.548
O006123,2024-06-03,P049,Product 49,Supplements,Facebook,1,118.83,0.137,92.33,92.33,48.13,44.2,0.479
O006124,2024-01-08,P031,Product 31,Beauty,Facebook,1,98.2,0.163,82.21,82.21,34.37,47.84,0.582
O006125,2024-04-21,P045,Product 45,Beauty,Referral,1,36.44,0.18,29.87,29.87,12.75,17.12,0.573
O006126,2024-09-10,P037,Product 37,Home,Referral,1,115.4,0.209,91.28,91.28,63.47,27.81,0.305
O006127,2024-04-23,P023,Product 23,Accessories,Facebook,1,57.72,0.199,46.22,46.22,17.31,28.9,0.625
O006128,2025-02-10,P040,Product 40,Electronics,Google,2,157.87,0.135,136.57,273.14,236.8,36.34,0.133
O006129,2025-05-05,P042,Product 42,Supplements,Facebook,2,51.79,0.167,43.13,86.26,46.61,39.65,0.46
O006130,2024-10-06,P021,Product 21,Home,Facebook,1,119.21,0.239,90.72,90.72,65.56,25.15,0.277
O006131,2024-10-14,P024,Product 24,Home,Organic,3,96.43,0.226,74.6,223.79,159.11,64.68,0.289
O006132,2024-11-27,P041,Product 41,Home,Organic,1,69.3,0.314,61.76,61.76,49.55,12.22,0.198
O006133,2024-12-27,P026,Product 26,Supplements,Facebook,1,183.22,0.133,206.5,206.5,107.19,99.31,0.481
O006134,2025-05-07,P038,Product 38,Electronics,Organic,2,69.81,0.34,46.09,92.19,104.72,-12.53,-0.136
O006135,2024-12-22,P036,Product 36,Beauty,Email,3,193.57,0.14,216.46,649.39,264.23,385.16,0.593
O006136,2024-03-27,P026,Product 26,Supplements,Google,1,183.22,0.122,160.96,160.96,82.45,78.51,0.488
O006137,2024-04-28,P029,Product 29,Beauty,Organic,1,120.02,0.35,77.99,77.99,42.01,35.99,0.461
O006138,2024-10-18,P004,Product 4,Supplements,Facebook,3,33.5,0.245,25.3,75.91,45.22,30.69,0.404
O006139,2024-10-18,P034,Product 34,Accessories,Email,2,86.91,0.102,78.05,156.1,52.14,103.96,0.666
O006140,2025-03-27,P007,Product 7,Supplements,Facebook,1,18.81,0.182,15.39,15.39,8.46,6.92,0.45
O006141,2024-05-08,P033,Product 33,Home,Facebook,1,23.37,0.158,19.68,19.68,12.85,6.83,0.347
O006142,2024-12-05,P028,Product 28,Home,Referral,1,72.67,0.393,57.3,57.3,51.96,5.34,0.093
O006143,2024-07-21,P041,Product 41,Home,Organic,1,69.3,0.166,52.03,52.03,34.3,17.73,0.341
O006144,2024-06-02,P033,Product 33,Home,Facebook,1,23.37,0.155,17.78,17.78,11.57,6.21,0.349
O006145,2024-07-20,P024,Product 24,Home,Organic,1,96.43,0.262,64.02,64.02,47.73,16.28,0.254
O006146,2024-10-17,P039,Product 39,Accessories,Facebook,3,28.79,0.137,24.85,74.54,25.91,48.62,0.652
O006147,2025-02-21,P019,Product 19,Accessories,Facebook,1,98.34,0.276,71.2,71.2,29.5,41.7,0.586
O006148,2025-03-12,P030,Product 30,Accessories,Organic,2,194.37,0.126,169.94,339.88,116.62,223.25,0.657
O006149,2024-02-29,P047,Product 47,Beauty,Facebook,1,32.65,0.28,23.51,23.51,11.43,12.08,0.514
O006150,2024-04-22,P016,Product 16,Supplements,Email,1,85.76,0.144,73.44,73.44,38.59,34.85,0.475
O006151,2025-02-01,P003,Product 3,Accessories,Email,1,43.86,0.247,33.03,33.03,13.16,19.87,0.602
O006152,2025-06-23,P018,Product 18,Supplements,Facebook,2,174.09,0.321,106.35,212.71,141.01,71.69,0.337
O006153,2024-12-09,P030,Product 30,Accessories,Email,1,194.37,0.125,221.05,221.05,75.81,145.24,0.657
O006154,2024-04-08,P006,Product 6,Home,Facebook,1,41.43,0.15,35.22,35.22,22.79,12.44,0.353
O006155,2024-03-13,P042,Product 42,Supplements,Google,1,51.79,0.128,45.18,45.18,23.3,21.87,0.484
O006156,2024-10-23,P029,Product 29,Beauty,Organic,1,120.02,0.196,96.49,96.49,42.01,54.48,0.565
O006157,2024-12-23,P008,Product 8,Beauty,Google,1,148.57,0.131,167.83,167.83,67.6,100.23,0.597
O006158,2024-04-30,P005,Product 5,Supplements,Google,1,175.24,0.08,161.29,161.29,78.86,82.43,0.511
O006159,2024-05-14,P041,Product 41,Home,Email,1,69.3,0.18,56.79,56.79,38.11,18.68,0.329
O006160,2024-04-20,P019,Product 19,Accessories,Organic,1,98.34,0.172,81.43,81.43,29.5,51.93,0.638
O006161,2024-06-20,P043,Product 43,Supplements,Email,1,161.18,0.213,114.23,114.23,65.28,48.95,0.429
O006162,2024-08-20,P001,Product 1,Home,Email,1,190.88,0.123,150.7,150.7,94.49,56.22,0.373
O006163,2024-02-02,P027,Product 27,Home,Referral,1,48.71,0.272,35.48,35.48,26.79,8.68,0.245
O006164,2024-06-12,P033,Product 33,Home,Facebook,2,23.37,0.368,13.29,26.58,23.13,3.44,0.13
O006165,2025-01-25,P020,Product 20,Beauty,Referral,1,190.54,0.368,120.5,120.5,66.69,53.81,0.447
O006166,2024-05-12,P049,Product 49,Supplements,Organic,1,118.83,0.116,105.07,105.07,53.47,51.6,0.491
O006167,2025-06-03,P022,Product 22,Beauty,Organic,2,71.35,0.127,56.08,112.16,44.95,67.21,0.599
O006168,2024-06-17,P045,Product 45,Beauty,Referral,1,36.44,0.139,28.23,28.23,11.48,16.76,0.594
O006169,2025-03-26,P009,Product 9,Beauty,Referral,2,48.64,0.232,37.35,74.7,34.05,40.65,0.544
O006170,2025-02-25,P011,Product 11,Beauty,Organic,2,112.08,0.062,105.08,210.16,78.46,131.7,0.627
O006171,2024-02-22,P050,Product 50,Supplements,Organic,1,37.12,0.276,26.88,26.88,16.71,10.18,0.379
O006172,2024-01-07,P029,Product 29,Beauty,Email,3,120.02,0.132,104.22,312.65,126.03,186.63,0.597
O006173,2025-05-21,P031,Product 31,Beauty,Facebook,1,98.2,0.089,89.42,89.42,34.37,55.05,0.616
O006174,2024-11-09,P031,Product 31,Beauty,Facebook,1,98.2,0.338,84.47,84.47,44.68,39.79,0.471
O006175,2025-01-12,P027,Product 27,Home,Google,1,48.71,0.211,38.42,38.42,26.79,11.63,0.303
O006176,2024-07-28,P036,Product 36,Beauty,Google,3,193.57,0.067,162.58,487.75,182.93,304.82,0.625
O006177,2024-08-19,P047,Product 47,Beauty,Organic,1,32.65,0.071,27.29,27.29,10.29,17.01,0.623
O006178,2025-06-23,P023,Product 23,Accessories,Referral,1,57.72,0.121,45.64,45.64,15.58,30.06,0.659
O006179,2024-07-21,P048,Product 48,Accessories,Google,2,149.98,0.202,107.72,215.45,80.99,134.46,0.624
O006180,2025-01-19,P032,Product 32,Beauty,Email,3,180.54,0.236,137.94,413.81,189.57,224.24,0.542
O006181,2024-07-15,P041,Product 41,Home,Email,1,69.3,0.189,50.61,50.61,34.3,16.31,0.322
O006182,2024-06-12,P021,Product 21,Home,Referral,2,119.21,0.213,84.46,168.92,118.02,50.91,0.301
O006183,2024-09-10,P028,Product 28,Home,Referral,1,72.67,0.29,51.61,51.61,39.97,11.65,0.226
O006184,2025-05-12,P022,Product 22,Beauty,Email,2,71.35,0.082,65.47,130.93,49.95,80.99,0.619
O006185,2025-01-23,P023,Product 23,Accessories,Google,1,57.72,0.27,42.12,42.12,17.31,24.8,0.589
O006186,2025-02-02,P037,Product 37,Home,Referral,2,115.4,0.224,89.52,179.04,126.94,52.1,0.291
O006187,2024-02-12,P029,Product 29,Beauty,Google,1,120.02,0.257,89.21,89.21,42.01,47.2,0.529
O006188,2024-06-01,P005,Product 5,Supplements,Referral,1,175.24,0.091,143.32,143.32,70.97,72.34,0.505
O006189,2024-02-05,P027,Product 27,Home,Google,1,48.71,0.22,37.99,37.99,26.79,11.2,0.295
O006190,2024-02-07,P039,Product 39,Accessories,Facebook,1,28.79,0.063,26.99,26.99,8.64,18.35,0.68
O006191,2024-10-16,P030,Product 30,Accessories,Email,1,194.37,0.088,177.31,177.31,58.31,119.0,0.671
O006192,2025-05-28,P030,Product 30,Accessories,Google,1,194.37,0.19,157.5,157.5,58.31,99.19,0.63
O006193,2025-02-05,P007,Product 7,Supplements,Email,1,18.81,0.159,15.82,15.82,8.46,7.36,0.465
O006194,2024-11-13,P004,Product 4,Supplements,Referral,1,33.5,0.126,38.05,38.05,19.59,18.46,0.485
O006195,2025-01-06,P020,Product 20,Beauty,Organic,1,190.54,0.057,179.76,179.76,66.69,113.07,0.629
O006196,2024-05-31,P021,Product 21,Home,Email,1,119.21,0.116,105.33,105.33,65.56,39.77,0.378
O006197,2025-04-12,P005,Product 5,Supplements,Google,1,175.24,0.112,155.59,155.59,78.86,76.73,0.493
O006198,2025-05-31,P028,Product 28,Home,Google,1,72.67,0.366,46.08,46.08,39.97,6.11,0.133
O006199,2024-10-27,P039,Product 39,Accessories,Referral,1,28.79,0.151,24.44,24.44,8.64,15.8,0.647
O006200,2025-06-20,P013,Product 13,Supplements,Organic,1,128.19,0.189,93.53,93.53,51.92,41.61,0.445
O006201,2024-12-27,P043,Product 43,Supplements,Google,1,161.18,0.125,183.25,183.25,94.29,88.96,0.485
O006202,2024-12-19,P004,Product 4,Supplements,Referral,2,33.5,0.106,38.94,77.88,39.19,38.69,0.497
O006203,2024-09-21,P011,Product 11,Beauty,Google,3,112.08,0.23,86.32,258.95,117.68,141.26,0.546
O006204,2024-09-22,P021,Product 21,Home,Organic,2,119.21,0.256,88.72,177.44,131.13,46.31,0.261
O006205,2024-09-08,P008,Product 8,Beauty,Facebook,1,148.57,0.299,104.19,104.19,52.0,52.19,0.501
O006206,2025-05-08,P039,Product 39,Accessories,Google,3,28.79,0.126,25.18,75.53,25.91,49.61,0.657
O006207,2025-03-05,P003,Product 3,Accessories,Referral,1,43.86,0.251,32.84,32.84,13.16,19.68,0.599
O006208,2024-05-31,P008,Product 8,Beauty,Facebook,3,148.57,0.122,130.46,391.39,156.0,235.39,0.601
O006209,2025-04-06,P024,Product 24,Home,Google,1,96.43,0.185,78.55,78.55,53.04,25.51,0.325
O006210,2025-03-01,P050,Product 50,Supplements,Referral,1,37.12,0.28,26.74,26.74,16.71,10.03,0.375
O006211,2024-01-19,P006,Product 6,Home,Google,2,41.43,0.381,25.63,51.27,45.57,5.7,0.111
O006212,2025-04-10,P011,Product 11,Beauty,Referral,1,112.08,0.19,90.75,90.75,39.23,51.52,0.568
O006213,2025-01-22,P049,Product 49,Supplements,Email,1,118.83,0.122,104.38,104.38,53.47,50.91,0.488
O006214,2024-01-27,P047,Product 47,Beauty,Email,2,32.65,0.182,26.7,53.4,22.86,30.54,0.572
O006215,2024-03-26,P014,Product 14,Beauty,Google,1,23.63,0.262,17.45,17.45,8.27,9.18,0.526
O006216,2024-11-15,P003,Product 3,Accessories,Facebook,1,43.86,0.315,39.06,39.06,17.11,21.95,0.562
O006217,2025-02-12,P029,Product 29,Beauty,Email,1,120.02,0.086,109.65,109.65,42.01,67.64,0.617
O006218,2025-03-17,P038,Product 38,Electronics,Facebook,1,69.81,0.25,52.35,52.35,52.36,-0.01,-0.0
O006219,2024-08-23,P001,Product 1,Home,Google,2,190.88,0.194,138.49,276.98,188.97,88.0,0.318
O006220,2025-04-02,P008,Product 8,Beauty,Email,1,148.57,0.12,130.77,130.77,52.0,78.77,0.602
O006221,2024-12-28,P021,Product 21,Home,Google,1,119.21,0.251,116.14,116.14,85.23,30.91,0.266
O006222,2025-01-02,P006,Product 6,Home,Referral,2,41.43,0.191,33.53,67.05,45.57,21.48,0.32
O006223,2025-04-13,P025,Product 25,Home,Organic,1,106.61,0.235,81.57,81.57,58.63,22.94,0.281
O006224,2024-09-28,P012,Product 12,Home,Google,1,19.27,0.183,15.75,15.75,10.6,5.15,0.327
O006225,2024-12-28,P050,Product 50,Supplements,Referral,2,37.12,0.258,35.82,71.63,43.44,28.2,0.394
O006226,2025-01-20,P004,Product 4,Supplements,Email,2,33.5,0.21,26.47,52.95,30.15,22.8,0.431
O006227,2024-09-09,P032,Product 32,Beauty,Google,2,180.54,0.124,158.15,316.3,126.38,189.92,0.6
O006228,2024-11-22,P016,Product 16,Supplements,Organic,1,85.76,0.286,79.64,79.64,50.17,29.47,0.37
O006229,2024-06-25,P030,Product 30,Accessories,Referral,3,194.37,0.14,150.47,451.41,157.44,293.96,0.651
O006230,2024-01-10,P026,Product 26,Supplements,Google,1,183.22,0.149,155.84,155.84,82.45,73.39,0.471
O006231,2024-08-10,P019,Product 19,Accessories,Organic,1,98.34,0.216,69.38,69.38,26.55,42.83,0.617
O006232,2024-07-27,P050,Product 50,Supplements,Google,1,37.12,0.154,28.28,28.28,15.04,13.25,0.468
O006233,2024-07-11,P036,Product 36,Beauty,Email,1,193.57,0.168,144.92,144.92,60.98,83.95,0.579
O006234,2024-03-11,P050,Product 50,Supplements,Referral,1,37.12,0.387,22.74,22.74,16.71,6.04,0.265
O006235,2024-10-07,P041,Product 41,Home,Email,2,69.3,0.211,54.67,109.35,76.22,33.12,0.303
O006236,2024-06-24,P029,Product 29,Beauty,Facebook,1,120.02,0.412,63.47,63.47,37.81,25.67,0.404
O006237,2024-11-18,P009,Product 9,Beauty,Facebook,1,48.64,0.17,52.5,52.5,22.13,30.37,0.578
O006238,2024-07-05,P001,Product 1,Home,Organic,1,190.88,0.15,145.95,145.95,94.49,51.46,0.353
O006239,2025-05-15,P023,Product 23,Accessories,Facebook,1,57.72,0.275,41.85,41.85,17.31,24.53,0.586
O006240,2024-06-07,P013,Product 13,Supplements,Facebook,3,128.19,0.279,83.16,249.47,155.75,93.72,0.376
O006241,2025-03-06,P014,Product 14,Beauty,Organic,1,23.63,0.123,20.73,20.73,8.27,12.46,0.601
O006242,2024-08-16,P002,Product 2,Supplements,Referral,1,159.24,0.191,115.89,115.89,64.49,51.39,0.443
O006243,2025-04-11,P019,Product 19,Accessories,Facebook,1,98.34,0.148,83.82,83.82,29.5,54.32,0.648
O006244,2024-06-17,P043,Product 43,Supplements,Google,2,161.18,0.225,112.39,224.77,130.56,94.21,0.419
O006245,2025-01-03,P032,Product 32,Beauty,Referral,3,180.54,0.051,171.27,513.81,189.57,324.24,0.631
O006246,2024-11-07,P006,Product 6,Home,Google,1,41.43,0.128,46.96,46.96,29.62,17.34,0.369
O006247,2024-05-08,P040,Product 40,Electronics,Facebook,1,157.87,0.234,120.85,120.85,118.4,2.45,0.02
O006248,2025-03-14,P029,Product 29,Beauty,Facebook,1,120.02,0.185,97.81,97.81,42.01,55.8,0.57
O006249,2024-04-16,P024,Product 24,Home,Referral,1,96.43,0.364,61.31,61.31,53.04,8.27,0.135
O006250,2025-01-19,P013,Product 13,Supplements,Google,3,128.19,0.256,95.36,286.07,173.06,113.01,0.395
O006251,2025-02-03,P049,Product 49,Supplements,Facebook,1,118.83,0.159,99.89,99.89,53.47,46.41,0.465
O006252,2024-02-18,P040,Product 40,Electronics,Google,1,157.87,0.218,123.46,123.46,118.4,5.06,0.041
O006253,2024-12-11,P013,Product 13,Supplements,Google,3,128.19,0.213,131.14,393.42,224.98,168.44,0.428
O006254,2024-06-22,P033,Product 33,Home,Facebook,2,23.37,0.293,14.87,29.73,23.13,6.6,0.222
O006255,2024-04-05,P017,Product 17,Home,Google,2,124.6,0.227,96.35,192.7,137.06,55.65,0.289
O006256,2025-03-18,P040,Product 40,Electronics,Referral,3,157.87,0.387,96.72,290.15,355.2,-65.05,-0.224
O006257,2024-07-01,P001,Product 1,Home,Facebook,1,190.88,0.263,126.69,126.69,94.49,32.21,0.254
O006258,2024-01-29,P035,Product 35,Beauty,Organic,3,114.84,0.135,99.37,298.12,120.59,177.54,0.596
O006259,2024-05-07,P021,Product 21,Home,Referral,2,119.21,0.102,107.06,214.12,131.13,82.99,0.388
O006260,2025-06-29,P021,Product 21,Home,Organic,2,119.21,0.39,65.44,130.87,118.02,12.86,0.098
O006261,2024-06-28,P044,Product 44,Supplements,Facebook,3,28.7,0.344,16.95,50.86,34.87,15.99,0.314
O006262,2024-02-27,P025,Product 25,Home,Referral,2,106.61,0.167,88.76,177.52,117.27,60.25,0.339
O006263,2025-01-19,P047,Product 47,Beauty,Google,1,32.65,0.236,24.95,24.95,11.43,13.52,0.542
O006264,2024-03-17,P028,Product 28,Home,Referral,1,72.67,0.13,63.19,63.19,39.97,23.22,0.368
O006265,2024-08-06,P006,Product 6,Home,Email,1,41.43,0.231,28.69,28.69,20.51,8.18,0.285
O006266,2024-12-16,P033,Product 33,Home,Organic,2,23.37,0.143,26.04,52.09,33.41,18.67,0.359
O006267,2024-08-27,P005,Product 5,Supplements,Google,1,175.24,0.223,122.56,122.56,70.97,51.59,0.421
O006268,2024-01-15,P046,Product 46,Electronics,Email,1,130.31,0.226,100.87,100.87,97.73,3.13,0.031
O006269,2024-07-08,P031,Product 31,Beauty,Google,2,98.2,0.347,57.73,115.47,61.87,53.6,0.464
O006270,2025-05-03,P016,Product 16,Supplements,Referral,3,85.76,0.216,67.22,201.65,115.77,85.88,0.426
O006271,2024-03-20,P042,Product 42,Supplements,Referral,3,51.79,0.148,44.11,132.32,69.91,62.41,0.472
O006272,2024-03-20,P049,Product 49,Supplements,Referral,1,118.83,0.132,103.09,103.09,53.47,49.62,0.481
O006273,2025-03-16,P021,Product 21,Home,Facebook,1,119.21,0.097,107.6,107.6,65.56,42.04,0.391
O006274,2024-02-29,P037,Product 37,Home,Organic,3,115.4,0.265,84.81,254.42,190.41,64.01,0.252
O006275,2024-07-25,P011,Product 11,Beauty,Google,2,112.08,0.094,91.41,182.81,70.61,112.2,0.614
O006276,2024-11-06,P027,Product 27,Home,Facebook,2,48.71,0.196,50.94,101.88,69.66,32.22,0.316
O006277,2024-05-25,P028,Product 28,Home,Email,1,72.67,0.255,54.1,54.1,39.97,14.14,0.261
O006278,2024-08-10,P010,Product 10,Accessories,Facebook,3,129.23,0.129,101.28,303.84,104.68,199.16,0.655
O006279,2025-06-16,P016,Product 16,Supplements,Referral,1,85.76,0.237,58.92,58.92,34.73,24.19,0.411
O006280,2024-01-16,P004,Product 4,Supplements,Organic,3,33.5,0.088,30.55,91.65,45.22,46.43,0.507
O006281,2024-12-09,P033,Product 33,Home,Facebook,1,23.37,0.368,19.2,19.2,16.71,2.49,0.13
O006282,2025-06-28,P045,Product 45,Beauty,Organic,1,36.44,0.101,29.47,29.47,11.48,17.99,0.61
O006283,2024-10-27,P029,Product 29,Beauty,Email,1,120.02,0.3,84.03,84.03,42.01,42.02,0.5
O006284,2024-06-15,P034,Product 34,Accessories,Facebook,1,86.91,0.183,63.88,63.88,23.46,40.41,0.633
O006285,2024-06-06,P045,Product 45,Beauty,Referral,1,36.44,0.142,28.13,28.13,11.48,16.65,0.592
O006286,2024-03-25,P023,Product 23,Accessories,Organic,3,57.72,0.107,51.55,154.64,51.94,102.7,0.664
O006287,2024-11-07,P002,Product 2,Supplements,Email,1,159.24,0.269,151.38,151.38,93.16,58.22,0.385
O006288,2025-06-25,P023,Product 23,Accessories,Email,2,57.72,0.125,45.47,90.95,31.17,59.78,0.657
O006289,2024-12-21,P012,Product 12,Home,Organic,1,19.27,0.281,18.0,18.0,13.78,4.22,0.235
O006290,2024-11-11,P029,Product 29,Beauty,Organic,1,120.02,0.147,133.05,133.05,54.61,78.44,0.59
O006291,2025-01-19,P005,Product 5,Supplements,Google,1,175.24,0.218,137.09,137.09,78.86,58.23,0.425
O006292,2024-06-14,P007,Product 7,Supplements,Email,2,18.81,0.142,14.52,29.04,15.23,13.81,0.475
O006293,2025-06-20,P002,Product 2,Supplements,Facebook,1,159.24,0.24,108.99,108.99,64.49,44.5,0.408
O006294,2024-07-18,P044,Product 44,Supplements,Organic,1,28.7,0.154,21.86,21.86,11.62,10.23,0.468
O006295,2024-11-28,P014,Product 14,Beauty,Google,3,23.63,0.265,22.59,67.77,32.26,35.51,0.524
O006296,2025-03-26,P049,Product 49,Supplements,Google,1,118.83,0.21,93.88,93.88,53.47,40.4,0.43
O006297,2025-05-03,P028,Product 28,Home,Facebook,2,72.67,0.275,52.67,105.33,79.93,25.4,0.241
O006298,2025-05-06,P014,Product 14,Beauty,Organic,2,23.63,0.199,18.93,37.86,16.54,21.31,0.563
O006299,2024-10-14,P017,Product 17,Home,Organic,1,124.6,0.146,106.36,106.36,68.53,37.83,0.356
O006300,2025-05-19,P027,Product 27,Home,Email,1,48.71,0.213,38.33,38.33,26.79,11.54,0.301
O006301,2024-12-15,P042,Product 42,Supplements,Facebook,1,51.79,0.207,53.39,53.39,30.29,23.09,0.433
O006302,2024-05-29,P013,Product 13,Supplements,Google,2,128.19,0.157,108.13,216.25,115.37,100.88,0.466
O006303,2024-09-29,P008,Product 8,Beauty,Referral,1,148.57,0.222,115.58,115.58,52.0,63.58,0.55
O006304,2025-01-14,P045,Product 45,Beauty,Email,1,36.44,0.211,28.74,28.74,12.75,15.99,0.556
O006305,2024-11-19,P041,Product 41,Home,Facebook,1,69.3,0.239,68.54,68.54,49.55,18.99,0.277
O006306,2024-02-26,P034,Product 34,Accessories,Referral,2,86.91,0.201,69.41,138.82,52.14,86.68,0.624
O006307,2025-04-17,P035,Product 35,Beauty,Email,2,114.84,0.273,83.47,166.94,80.39,86.55,0.518
O006308,2024-08-28,P001,Product 1,Home,Google,1,190.88,0.194,138.45,138.45,94.49,43.96,0.318
O006309,2024-01-04,P016,Product 16,Supplements,Google,1,85.76,0.172,71.01,71.01,38.59,32.42,0.457
O006310,2025-03-06,P010,Product 10,Accessories,Email,3,129.23,0.061,121.36,364.07,116.31,247.76,0.681
O006311,2024-09-22,P045,Product 45,Beauty,Email,1,36.44,0.289,25.9,25.9,12.75,13.15,0.508
O006312,2025-03-08,P027,Product 27,Home,Facebook,2,48.71,0.335,32.39,64.78,53.59,11.19,0.173
O006313,2025-02-02,P016,Product 16,Supplements,Facebook,1,85.76,0.26,63.46,63.46,38.59,24.87,0.392
O006314,2025-05-07,P011,Product 11,Beauty,Email,1,112.08,0.141,96.32,96.32,39.23,57.09,0.593
O006315,2025-04-15,P015,Product 15,Home,Facebook,3,82.78,0.215,64.99,194.97,136.58,58.39,0.299
O006316,2024-12-26,P008,Product 8,Beauty,Google,1,148.57,0.088,176.15,176.15,67.6,108.55,0.616
O006317,2024-03-23,P044,Product 44,Supplements,Referral,3,28.7,0.173,23.75,71.24,38.74,32.5,0.456
